commodity_name,state,district,market,min_price,max_price,modal_price,price_date,year,month,season,latitude,longitude
Guar,Gujarat,Ahmedabad,Ahmedabad,60,90,80,2019-10-04,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,80,100,95,2019-09-13,2019,9,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,50,95,75,2019-10-16,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,70,110,93,2019-09-11,2019,9,Kharif,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,70,90,81,2019-12-05,2019,12,Rabi,23.0225,72.5714
Carrot,Gujarat,Ahmedabad,Ahmedabad,50,62,57,2019-10-21,2019,10,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,55,61,59,2019-12-05,2019,12,Rabi,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,55,65,61,2019-09-12,2019,9,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,57,60,59,2019-12-28,2019,12,Rabi,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,80,95,90,2019-11-09,2019,11,Rabi,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,57,75,67,2019-10-11,2019,10,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,60,90,77,2019-10-11,2019,10,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,35,75,56,2019-09-11,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,130,140,135,2019-09-24,2019,9,Kharif,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,30,90,70,2019-12-10,2019,12,Rabi,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,45,65,56,2019-09-25,2019,9,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,50,64,61,2019-10-18,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,90,72,2019-09-17,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,140,150,145,2019-09-25,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,100,76,2019-10-18,2019,10,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,65,75,71,2019-10-26,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,100,120,115,2019-09-21,2019,9,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,50,60,56,2019-09-17,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,90,95,93,2019-09-20,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,90,110,105,2019-09-19,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,40,105,90,2019-10-16,2019,10,Kharif,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,40,110,85,2019-12-19,2019,12,Rabi,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,58,62,61,2019-10-24,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,100,130,116,2019-09-23,2019,9,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,30,90,61,2019-10-12,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,100,150,130,2019-10-12,2019,10,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,60,68,64,2019-10-16,2019,10,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,45,75,62,2019-09-30,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,90,75,2019-10-17,2019,10,Kharif,23.0225,72.5714
Carrot,Gujarat,Ahmedabad,Ahmedabad,55,70,63,2019-10-23,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,180,190,185,2019-10-01,2019,10,Kharif,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,60,70,66,2019-10-26,2019,10,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,60,65,63,2019-11-06,2019,11,Rabi,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,60,90,80,2019-10-09,2019,10,Kharif,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,40,80,70,2019-11-20,2019,11,Rabi,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,55,58,57,2019-10-10,2019,10,Kharif,23.0225,72.5714
Carrot,Gujarat,Ahmedabad,Ahmedabad,50,70,61,2019-10-22,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,70,120,100,2019-10-10,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,80,100,91,2019-10-19,2019,10,Kharif,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,40,70,56,2019-10-24,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,30,90,62,2019-10-23,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,160,180,175,2019-10-04,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,190,200,195,2019-10-03,2019,10,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,50,90,72,2019-10-17,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,90,71,2019-10-26,2019,10,Kharif,23.0225,72.5714
Yam+(Ratalu),Gujarat,Ahmedabad,Ahmedabad,50,60,56,2019-11-11,2019,11,Rabi,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,70,95,85,2019-11-02,2019,11,Rabi,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,100,120,110,2019-12-17,2019,12,Rabi,23.0225,72.5714
